card_id,card_name,card_category,detail,new_column,split_detail
2383.0,신세계 BC 바로 SEVEN FLEX,음식,"카페·편의점·제과점 7% 할인
- 대상 가맹점 : 카페(스타벅스, 커피빈, 폴바셋, 투썸플레이스, 이디야, 할리스, 아티제), 편의점(CU, GS25, 이마트24, 세븐일레븐), 제과점 업종
- 편의점 : 오프라인 매장 결제 건에 한함 (온라인 결제건 제외)
- 공통 : 백화점/쇼핑몰/할인점 내 임대매장 이용금액 제외
- 공통 : 할인 대상이 중복으로 해당되는 경우 할인금액이 높은 서비스가 우선 적용
(매출 건당 하나의 서비스만 적용)",,"['카페·편의점·제과점 7% 할인', '- 대상 가맹점 : 카페(스타벅스, 커피빈, 폴바셋, 투썸플레이스, 이디야, 할리스, 아티제), 편의점(CU, GS25, 이마트24, 세븐일레븐), 제과점 업종', '- 편의점 : 오프라인 매장 결제 건에 한함 (온라인 결제건 제외)', '- 공통 : 백화점/쇼핑몰/할인점 내 임대매장 이용금액 제외', '- 공통 : 할인 대상이 중복으로 해당되는 경우 할인금액이 높은 서비스가 우선 적용', '(매출 건당 하나의 서비스만 적용)']"
2384.0,신세계 BC 바로 클리어 플러스,소매,"신세계·온라인쇼핑·뷰티·통신 등 7% 할인
카테고리 대상 가맹점 할인조건
신세계 신세계백화점(문화센터 포함), 이마트(에브리데이, 트레이더스 포함), 신세계아울렛, SSG.COM, 시코르, 스타벅스 건당 1만원 이상 결제 시
온라인 쇼핑 쿠팡, 티몬, 위메프, 11번가
뷰티 올리브영
통신 KT/SKT/LGU+ 휴대폰요금 자동이체
스트리밍 넷플릭스, 유튜브 프리미엄 금액 조건 없음

- 신세계백화점, 시코르 : 오프라인 매장 결제에 한함
- 단, 문화센터의 경우 온라인 결제 포함
뷰티 : 오프라인 매장 결제에 한함(온라인 결제건 제외)
통신 : 대상 통신사에 자동납부 신청 후 결제된 건에 한함(월 1회)
스트리밍 : 공식 앱 및 홈페이지를 통해 직접 신청한 이용 건에 한하며, 구글플레이, 앱스토어, 1회성 일반 구매 결제, 앱마켓 결제 등 제외
공통 : 백화점/쇼핑몰/할인점 내 임대매장 이용금액 제외",,"['신세계·온라인쇼핑·뷰티·통신 등 7% 할인', '카테고리 대상 가맹점 할인조건', '신세계 신세계백화점(문화센터 포함), 이마트(에브리데이, 트레이더스 포함), 신세계아울렛, SSG.COM, 시코르, 스타벅스 건당 1만원 이상 결제 시', '온라인 쇼핑 쿠팡, 티몬, 위메프, 11번가', '뷰티 올리브영', '통신 KT/SKT/LGU+ 휴대폰요금 자동이체', '스트리밍 넷플릭스, 유튜브 프리미엄 금액 조건 없음', '', '- 신세계백화점, 시코르 : 오프라인 매장 결제에 한함', '- 단, 문화센터의 경우 온라인 결제 포함', '뷰티 : 오프라인 매장 결제에 한함(온라인 결제건 제외)', '통신 : 대상 통신사에 자동납부 신청 후 결제된 건에 한함(월 1회)', '스트리밍 : 공식 앱 및 홈페이지를 통해 직접 신청한 이용 건에 한하며, 구글플레이, 앱스토어, 1회성 일반 구매 결제, 앱마켓 결제 등 제외', '공통 : 백화점/쇼핑몰/할인점 내 임대매장 이용금액 제외']"
2385.0,Flex카드 몽블랑 에디션,생활서비스,"스트리밍·커피 결제일 할인
구분 대상 가맹점 할인률 월한도
스트리밍 넷플릭스·유튜브·왓챠·멜론·지니뮤직 30% 5천원
커피 스타벅스·엔젤리너스·폴바셋·투썸플레이스 50% 1만원

- 지난달 1일~말일까지 50만원 이상 이용 시 혜택이 제공됩니다.
- Flex카드 몽블랑에디션을 최초 발급 받은 경우 카드발급일~다음 달 말일까지 지난달 이용실적에 관계없이 혜택이 제공됩니다.

결제일 할인 안내
- 스트리밍: 서비스 대상 가맹점 공식 홈페이지 또는 앱을 통해 직접 신청한 정기결제(자동이체) 이용 건만 혜택이 제공되며, 1회성 일반구매 결제 및 통신요금 내 합산 청구, 앱마켓(구글플레이, 앱스토어 등)결제와 같이 가맹점 구분이 불가한 경우에는 혜택이 제공되지 않습니다.
- 롯데카드 가맹점 업종 기준으로 혜택이 제공됩니다.

할인 적용 제외 대상
- 모든 무이자할부 이용금액, 기프트·선불카드 충전 및 구매, 포인트 충전, 상품권(모바일상품권 포함)구매, 스마트 캐시백 신청 이용금액",,"['스트리밍·커피 결제일 할인', '구분 대상 가맹점 할인률 월한도', '스트리밍 넷플릭스·유튜브·왓챠·멜론·지니뮤직 30% 5천원', '커피 스타벅스·엔젤리너스·폴바셋·투썸플레이스 50% 1만원', '', '- 지난달 1일~말일까지 50만원 이상 이용 시 혜택이 제공됩니다.', '- Flex카드 몽블랑에디션을 최초 발급 받은 경우 카드발급일~다음 달 말일까지 지난달 이용실적에 관계없이 혜택이 제공됩니다.', '', '결제일 할인 안내', '- 스트리밍: 서비스 대상 가맹점 공식 홈페이지 또는 앱을 통해 직접 신청한 정기결제(자동이체) 이용 건만 혜택이 제공되며, 1회성 일반구매 결제 및 통신요금 내 합산 청구, 앱마켓(구글플레이, 앱스토어 등)결제와 같이 가맹점 구분이 불가한 경우에는 혜택이 제공되지 않습니다.', '- 롯데카드 가맹점 업종 기준으로 혜택이 제공됩니다.', '', '할인 적용 제외 대상', '- 모든 무이자할부 이용금액, 기프트·선불카드 충전 및 구매, 포인트 충전, 상품권(모바일상품권 포함)구매, 스마트 캐시백 신청 이용금액']"
2385.0,Flex카드 몽블랑 에디션,소매,"롯데면세점 5~15% 현장할인(정상가 기준)
- 오프라인 매장 이용 시 할인 혜택이 적용됩니다.(인터넷점 제외)
- 면세점 규정에 따라 매장별 할인율이 다를 수 있으며, 일부 상품 및 브랜드는 할인 서비스가 제공되지 않습니다.
- 다른 할인과 중복 제공되지 않으며, 세일 기간에는 추가 할인이 적용되지 않습니다.",,"['롯데면세점 5~15% 현장할인(정상가 기준)', '- 오프라인 매장 이용 시 할인 혜택이 적용됩니다.(인터넷점 제외)', '- 면세점 규정에 따라 매장별 할인율이 다를 수 있으며, 일부 상품 및 브랜드는 할인 서비스가 제공되지 않습니다.', '- 다른 할인과 중복 제공되지 않으며, 세일 기간에는 추가 할인이 적용되지 않습니다.']"
2392.0,CJ 삼성 iD 카드,소매,"서비스안내
- 올리브영 10% 결제일 할인

이용조건
- 월 할인한도: 10,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,"['서비스안내', '- 올리브영 10% 결제일 할인', '', '이용조건', '- 월 할인한도: 10,000원', '- 전월 이용금액 30만원 이상 시 제공', '- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공', '', '할인 제외 대상', '- 무이자할부 이용금액', '- 삼성카드 할인이 적용된 일시불 및 할부 이용금액', '- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건']"
2392.0,CJ 삼성 iD 카드,음식,"서비스안내
- 뚜레쥬르 10% 결제일할인

이용조건
- 월 할인한도: 10,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,"['서비스안내', '- 뚜레쥬르 10% 결제일할인', '', '이용조건', '- 월 할인한도: 10,000원', '- 전월 이용금액 30만원 이상 시 제공', '- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공', '', '할인 제외 대상', '- 무이자할부 이용금액', '- 삼성카드 할인이 적용된 일시불 및 할부 이용금액', '- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건']"
2392.0,CJ 삼성 iD 카드,음식,"서비스안내
- VIPS 20% 결제일할인

이용조건
- 월 할인한도: 40,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,"['서비스안내', '- VIPS 20% 결제일할인', '', '이용조건', '- 월 할인한도: 40,000원', '- 전월 이용금액 30만원 이상 시 제공', '- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공', '', '할인 제외 대상', '- 무이자할부 이용금액', '- 삼성카드 할인이 적용된 일시불 및 할부 이용금액', '- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건']"
2392.0,CJ 삼성 iD 카드,소매,"서비스안내
- 편의점 5% 결제일할인

대상점
- 편의점: CU, GS25, 세븐일레븐, 미니스톱, 이마트24

이용조건
- 통합 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,"['서비스안내', '- 편의점 5% 결제일할인', '', '대상점', '- 편의점: CU, GS25, 세븐일레븐, 미니스톱, 이마트24', '', '이용조건', '- 통합 월 할인한도: 5,000원', '- 전월 이용금액 30만원 이상 시 제공', '- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공', '', '할인 제외 대상', '- 무이자할부 이용금액', '- 삼성카드 할인이 적용된 일시불 및 할부 이용금액', '- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건']"
2392.0,CJ 삼성 iD 카드,생활서비스,"서비스안내
- 이동통신요금 정기결제 시 5% 결제일할인

대상점
- 이동통신: SKT, KT, LG U+ 이동통신요금

이용조건
- 통합 월 할인한도: 5,000원
- 전월 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공

할인 제외 대상
- 무이자할부 이용금액
- 삼성카드 할인이 적용된 일시불 및 할부 이용금액
- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건",,"['서비스안내', '- 이동통신요금 정기결제 시 5% 결제일할인', '', '대상점', '- 이동통신: SKT, KT, LG U+ 이동통신요금', '', '이용조건', '- 통합 월 할인한도: 5,000원', '- 전월 이용금액 30만원 이상 시 제공', '- 발급월+1개월까지는 전월 이용금액 30만원 미만 시에도 혜택 제공', '', '할인 제외 대상', '- 무이자할부 이용금액', '- 삼성카드 할인이 적용된 일시불 및 할부 이용금액', '- 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건']"
2401.0,NU Nature,생활서비스,"전기차 충전 60% 적립
- EV Infra, 테슬라 수퍼차저
※ 해당 사이트 공식 홈페이지(앱)를 통해 충전 결제한 건에 한해 적립
※ 전기차 충전 상세이용방법은 각 대상 가맹점 공식 홈페이지(앱) 참조
※ EV Infra 고객센터 :  ☎ 070-8633-9009
※ 간편결제(우리페이, 삼성페이, 네이버페이, 카카오페이)로 승인된 매출은 적립 제외",,"['전기차 충전 60% 적립', '- EV Infra, 테슬라 수퍼차저', '※ 해당 사이트 공식 홈페이지(앱)를 통해 충전 결제한 건에 한해 적립', '※ 전기차 충전 상세이용방법은 각 대상 가맹점 공식 홈페이지(앱) 참조', '※ EV Infra 고객센터 :  ☎ 070-8633-9009', '※ 간편결제(우리페이, 삼성페이, 네이버페이, 카카오페이)로 승인된 매출은 적립 제외']"
2401.0,NU Nature,음식,"커피 10% 적립
- 스타벅스 사이렌오더
※ 스타벅스 공식 앱을 통해 사이렌오더 결제 건에 한하며, 스타벅스카드(e-gift카드 포함) 구매 및 충전, 백화점/대형할인점 내 매장이나 미군부대 등 임대매장 결제 건은 적립 제외
※ 간편결제(우리페이, 삼성페이, 네이버페이, 카카오페이)로 승인된 매출은 적립 제외",,"['커피 10% 적립', '- 스타벅스 사이렌오더', '※ 스타벅스 공식 앱을 통해 사이렌오더 결제 건에 한하며, 스타벅스카드(e-gift카드 포함) 구매 및 충전, 백화점/대형할인점 내 매장이나 미군부대 등 임대매장 결제 건은 적립 제외', '※ 간편결제(우리페이, 삼성페이, 네이버페이, 카카오페이)로 승인된 매출은 적립 제외']"
2407.0,삼성 iD PET 카드,생활서비스,"동물병원/반려동물쇼핑몰 30% 결제일 할인
할인대상
- 동물병원: 동물병원 업종
- 반려동물쇼핑몰: 하림펫푸드, 놀로 스토어, 어바웃펫, 강아지대통령, 고양이대통령, 베이컨박스, 삼성카드 쇼핑 '반려생활관’

전월 이용금액대별 통합 월 할인한도
- 40만원 이상: 10,000원
- 80만원 이상: 30,000원
- 120만원 이상: 50,000원

* 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 40만원이상 ~ 80만원 미만 실적구간 혜택 제공(전월 이용금액 80만원 이상 시에는 해당 실적구간 혜택 제공)
* 동물병원은 오프라인 결제에 한함
* 반려동물쇼핑몰은 대상 가맹점 공식 홈페이지/앱을 통한 온라인 결제건에 한함
* 반려동물쇼핑몰의 삼성카드 쇼핑 '반려생활관'은 해당 카테고리 외 다른 상품이 포함된 결제건 제외",,"['동물병원/반려동물쇼핑몰 30% 결제일 할인', '할인대상', '- 동물병원: 동물병원 업종', ""- 반려동물쇼핑몰: 하림펫푸드, 놀로 스토어, 어바웃펫, 강아지대통령, 고양이대통령, 베이컨박스, 삼성카드 쇼핑 '반려생활관’"", '', '전월 이용금액대별 통합 월 할인한도', '- 40만원 이상: 10,000원', '- 80만원 이상: 30,000원', '- 120만원 이상: 50,000원', '', '* 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 40만원이상 ~ 80만원 미만 실적구간 혜택 제공(전월 이용금액 80만원 이상 시에는 해당 실적구간 혜택 제공)', '* 동물병원은 오프라인 결제에 한함', '* 반려동물쇼핑몰은 대상 가맹점 공식 홈페이지/앱을 통한 온라인 결제건에 한함', ""* 반려동물쇼핑몰의 삼성카드 쇼핑 '반려생활관'은 해당 카테고리 외 다른 상품이 포함된 결제건 제외""]"
2407.0,삼성 iD PET 카드,음식,"커피전문점/편의점 건별 1만원 이상 결제 시 1,000원 결제일할인
할인대상
- 커피전문점: 스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀
- 편의점: CU, GS25, 세븐일레븐, 미니스톱, 이마트24

* 통합 월 할인한도: 5,000원
* 전월 이용금액 40만원 이상 시 제공
* 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 제공
* 오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오던 결제건도 혜택 제공)",,"['커피전문점/편의점 건별 1만원 이상 결제 시 1,000원 결제일할인', '할인대상', '- 커피전문점: 스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀', '- 편의점: CU, GS25, 세븐일레븐, 미니스톱, 이마트24', '', '* 통합 월 할인한도: 5,000원', '* 전월 이용금액 40만원 이상 시 제공', '* 발급월+1개월까지는 전월 이용금액 40만원 미만 시에도 제공', '* 오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오던 결제건도 혜택 제공)']"
2408.0,올바른HOMETOWN카드,소매,"하나로마트/하나로클럽 5% 청구할인

- NH농협카드 가맹점 분류상 하나로마트/하나로클럽 업종에서 오프라인 결제에 한함",,"['하나로마트/하나로클럽 5% 청구할인', '', '- NH농협카드 가맹점 분류상 하나로마트/하나로클럽 업종에서 오프라인 결제에 한함']"
2408.0,올바른HOMETOWN카드,생활서비스,병의원/약국 5% 청구할인,,['병의원/약국 5% 청구할인']
2409.0,#MY WAY 카드,음식,"커피 건당 300원 할인
할인 대상 가맹점
- 스타벅스, 커피빈, 이디야, 투썸플레이스

지난달 실적별 월 할인 건 수
- 20만원 이상: 10건
- 60만원 이상: 20건
- 100만원 이상: 30건
- 건당 할인금액: 300원

제공 서비스별 건당 결제 조건
- 커피: 3백원 이상

커피 할인 제외 대상
- 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트)
※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.",,"['커피 건당 300원 할인', '할인 대상 가맹점', '- 스타벅스, 커피빈, 이디야, 투썸플레이스', '', '지난달 실적별 월 할인 건 수', '- 20만원 이상: 10건', '- 60만원 이상: 20건', '- 100만원 이상: 30건', '- 건당 할인금액: 300원', '', '제공 서비스별 건당 결제 조건', '- 커피: 3백원 이상', '', '커피 할인 제외 대상', '- 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트)', '※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.']"
2409.0,#MY WAY 카드,소매,"편의점 건당 300원 할인
할인 대상 가맹점
- GS25, CU, 이마트24, 세븐일레븐

지난달 실적별 월 할인 건 수
- 20만원 이상: 10건
- 60만원 이상: 20건
- 100만원 이상: 30건
- 건당할인 금액: 300원

제공 서비스별 건당 결제 조건
- 편의점: 3천원 이상

편의점 할인 제외 대상
- 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트)
※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.",,"['편의점 건당 300원 할인', '할인 대상 가맹점', '- GS25, CU, 이마트24, 세븐일레븐', '', '지난달 실적별 월 할인 건 수', '- 20만원 이상: 10건', '- 60만원 이상: 20건', '- 100만원 이상: 30건', '- 건당할인 금액: 300원', '', '제공 서비스별 건당 결제 조건', '- 편의점: 3천원 이상', '', '편의점 할인 제외 대상', '- 대형시설물 입점 점포(백화점, 할인점, 쇼핑몰, 휴게소, 공항, 호텔, 리조트)', '※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.']"
2409.0,#MY WAY 카드,생활서비스,"주유/충전 건당 3,000원 할인
할인 대상 가맹점
- 주유(SK에너지, GS칼텍스, S-OIL, 현대오일뱅크), 충전(EV충전)

지난달 실적별 월 할인 건 수
- 20만원 이상: 1건
- 60만원 이상: 2건
- 100만원 이상: 3건
- 건당 할인금액: 3,000원

제공 서비스별 건당 결제 조건
- 주유/충전: 3천원 이상",,"['주유/충전 건당 3,000원 할인', '할인 대상 가맹점', '- 주유(SK에너지, GS칼텍스, S-OIL, 현대오일뱅크), 충전(EV충전)', '', '지난달 실적별 월 할인 건 수', '- 20만원 이상: 1건', '- 60만원 이상: 2건', '- 100만원 이상: 3건', '- 건당 할인금액: 3,000원', '', '제공 서비스별 건당 결제 조건', '- 주유/충전: 3천원 이상']"
2409.0,#MY WAY 카드,소매,"쇼핑 건당 3,000원 할인
할인 대상 가맹점
- 대형마트: 이마트, 롯데마트, 홈플러스
* 창고형 할인매장(이마트트레이더스, 롯데빅마켓), 각 마트의 온라인매장 제외
- 백화점: 신세계, 현대, 롯데백화점
- 온라인쇼핑: 쿠팡, G마켓, 옥션, 11번가, 인터파크, 위메프

지난달 실적별 월 할인 건 수
- 20만원 이상: 1건
- 60만원 이상: 2건
- 100만원 이상: 3건
- 건당 할인금액: 3,000원

제공 서비스별 건당 결제 조건
- 쇼핑: 30,000원 이상

※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.",,"['쇼핑 건당 3,000원 할인', '할인 대상 가맹점', '- 대형마트: 이마트, 롯데마트, 홈플러스', '* 창고형 할인매장(이마트트레이더스, 롯데빅마켓), 각 마트의 온라인매장 제외', '- 백화점: 신세계, 현대, 롯데백화점', '- 온라인쇼핑: 쿠팡, G마켓, 옥션, 11번가, 인터파크, 위메프', '', '지난달 실적별 월 할인 건 수', '- 20만원 이상: 1건', '- 60만원 이상: 2건', '- 100만원 이상: 3건', '- 건당 할인금액: 3,000원', '', '제공 서비스별 건당 결제 조건', '- 쇼핑: 30,000원 이상', '', '※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.']"
2409.0,#MY WAY 카드,생활서비스,"생활요금 건당 3,000원 할인
할인 대상 가맹점
- 통신(SKT, KT, LGU+) / 전기 / 도시가스 자동이체 요금

지난달 실적별 월 할인 건 수
- 20만원 이상: 1건
- 60만원 이상: 2건
- 100만원 이상: 3건
- 건당 할인금액: 3,000원

제공 서비스별 건당 결제 조건
- 생활요금: 30,000원 이상

※ 통신, 전기/도시가스 요금은 자동이체 이용건에 한하여 제공
- 통신: 알뜰폰, 통신요금 및 자동이체로 납부하지 않은 통신요금 제외
- 전기/도시가스: 자동이체로 납부하지 않은 전기요금/도시가스 요금 제외
※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.",,"['생활요금 건당 3,000원 할인', '할인 대상 가맹점', '- 통신(SKT, KT, LGU+) / 전기 / 도시가스 자동이체 요금', '', '지난달 실적별 월 할인 건 수', '- 20만원 이상: 1건', '- 60만원 이상: 2건', '- 100만원 이상: 3건', '- 건당 할인금액: 3,000원', '', '제공 서비스별 건당 결제 조건', '- 생활요금: 30,000원 이상', '', '※ 통신, 전기/도시가스 요금은 자동이체 이용건에 한하여 제공', '- 통신: 알뜰폰, 통신요금 및 자동이체로 납부하지 않은 통신요금 제외', '- 전기/도시가스: 자동이체로 납부하지 않은 전기요금/도시가스 요금 제외', '※ 할인 제외 대상은 약관등을 통해 확인하시기 바랍니다.']"
2416.0,이마트II KB국민카드(옐로우),소매,"이마트/트레이더스 최대 30% 청구할인
전월 이용실적 월 할인한도 할인율 제공기준
50만원 이상 2만원 20% 건당 7만원 이상 이용 시
100만원 이상 4만원 30%

-이마트/트레이더스 오프라인 가맹점에 한하여 제공되며, 입점매장 및 임대매장 이용시 할인 적용 제외
(* 할인 서비스 대상 이용금액 전월 실적 포함)
- 신세계백화점 및 이마트 등 신세계포인트 가맹점 이용시 신세계포인트 적립
- 신세계포인트 적립, 사용방법은 신세계포인트 홈페이지(www.shinsegaepoint.com) 또는 고객센터(1899-4349)에서 확인 가능
- 적립된 신세계포인트는 신세계포인트 멤버십 이용시 사용 가능하며, 신세계포인트 가맹점 관련 적립 / 사용처 및 포인트 유효기간 등 신세계포인트 관련 모든 사항은 신세계포인트 운영정책에 따름",,"['이마트/트레이더스 최대 30% 청구할인', '전월 이용실적 월 할인한도 할인율 제공기준', '50만원 이상 2만원 20% 건당 7만원 이상 이용 시', '100만원 이상 4만원 30%', '', '-이마트/트레이더스 오프라인 가맹점에 한하여 제공되며, 입점매장 및 임대매장 이용시 할인 적용 제외', '(* 할인 서비스 대상 이용금액 전월 실적 포함)', '- 신세계백화점 및 이마트 등 신세계포인트 가맹점 이용시 신세계포인트 적립', '- 신세계포인트 적립, 사용방법은 신세계포인트 홈페이지(www.shinsegaepoint.com) 또는 고객센터(1899-4349)에서 확인 가능', '- 적립된 신세계포인트는 신세계포인트 멤버십 이용시 사용 가능하며, 신세계포인트 가맹점 관련 적립 / 사용처 및 포인트 유효기간 등 신세계포인트 관련 모든 사항은 신세계포인트 운영정책에 따름']"
2416.0,이마트II KB국민카드(옐로우),음식,"스타벅스 최대 10% 청구할인
전월 이용실적 월 할인한도 할인율 제공기준
50만원 이상 5천원 5% 건당 1만원 이상 이용 시
100만원 이상 1만원 10%

- 오프라인의 경우 백화점 및 할인점 입점매장/건물 내 임대매장 이용금액은 할인 제외
- 온라인의 경우 사이렌오더 및 딜리버리는 할인 적용, 사이렌오더 이용불가 매장 및 사이렌오더 선물하기는 할인 제외
- 상품권 및 선불카드 구입/충전 시 판매중계 App을 통한 이용시 할인 제외",,"['스타벅스 최대 10% 청구할인', '전월 이용실적 월 할인한도 할인율 제공기준', '50만원 이상 5천원 5% 건당 1만원 이상 이용 시', '100만원 이상 1만원 10%', '', '- 오프라인의 경우 백화점 및 할인점 입점매장/건물 내 임대매장 이용금액은 할인 제외', '- 온라인의 경우 사이렌오더 및 딜리버리는 할인 적용, 사이렌오더 이용불가 매장 및 사이렌오더 선물하기는 할인 제외', '- 상품권 및 선불카드 구입/충전 시 판매중계 App을 통한 이용시 할인 제외']"
2416.0,이마트II KB국민카드(옐로우),생활서비스,"생활업종 최대 10% 청구할인
전월 이용실적 월 할인한도 할인율 제공기준
50만원 이상 1만원 5% 건당 1만원 이상 이용 시
100만원 이상 2만원 10%

- 생활업종 : 학원, 약국, 패밀리레스토랑, 편의점. 주유(충전), 미용실, 골프(연습)장
- 서비스 대상 업종은 KB국민카드에 등록된 가맹점 업종 분류 기준을 따름
- 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일App을 통한 온라인 거래시 할인 제외
- 호텔, 백화점, 할인점, 면세점, 공항 기차역 등 임대매장에 입점한 오프라인 매장 및 배달앱을 통한 이용금액은 할인 제외",,"['생활업종 최대 10% 청구할인', '전월 이용실적 월 할인한도 할인율 제공기준', '50만원 이상 1만원 5% 건당 1만원 이상 이용 시', '100만원 이상 2만원 10%', '', '- 생활업종 : 학원, 약국, 패밀리레스토랑, 편의점. 주유(충전), 미용실, 골프(연습)장', '- 서비스 대상 업종은 KB국민카드에 등록된 가맹점 업종 분류 기준을 따름', '- 오프라인 매장에 한하여 적용되며, 인터넷이나 모바일App을 통한 온라인 거래시 할인 제외', '- 호텔, 백화점, 할인점, 면세점, 공항 기차역 등 임대매장에 입점한 오프라인 매장 및 배달앱을 통한 이용금액은 할인 제외']"
